2.393799999999999955e+02 6.628900000000000148e+01 6.302500000000000213e+00
2.384499999999999886e+02 6.544199999999999307e+01 6.183600000000000207e+00
2.375200000000000102e+02 6.458299999999999841e+01 6.065999999999999837e+00
2.365600000000000023e+02 6.371099999999999852e+01 5.949600000000000222e+00
2.355999999999999943e+02 6.282900000000000063e+01 5.834500000000000242e+00
2.346299999999999955e+02 6.193599999999999994e+01 5.720799999999999663e+00
2.336399999999999864e+02 6.103499999999999659e+01 5.608399999999999608e+00
2.326399999999999864e+02 6.012500000000000000e+01 5.497399999999999842e+00
2.316399999999999864e+02 5.920799999999999841e+01 5.387699999999999712e+00
2.306200000000000045e+02 5.828499999999999659e+01 5.279399999999999871e+00
2.295999999999999943e+02 5.735600000000000165e+01 5.172500000000000320e+00
2.285699999999999932e+02 5.642399999999999949e+01 5.066900000000000404e+00
2.275300000000000011e+02 5.548700000000000188e+01 4.962799999999999656e+00
2.264799999999999898e+02 5.454800000000000182e+01 4.860000000000000320e+00
2.254199999999999875e+02 5.360799999999999699e+01 4.758700000000000152e+00
2.243600000000000136e+02 5.266700000000000159e+01 4.658699999999999619e+00
2.238300000000000125e+02 5.220199999999999818e+01 4.609899999999999665e+00
2.233100000000000023e+02 5.174000000000000199e+01 4.561700000000000088e+00
2.227899999999999920e+02 5.128099999999999881e+01 4.514199999999999768e+00
2.222700000000000102e+02 5.082600000000000051e+01 4.467399999999999594e+00
2.217500000000000000e+02 5.037400000000000233e+01 4.421199999999999797e+00
2.212299999999999898e+02 4.992600000000000193e+01 4.375499999999999723e+00
2.207199999999999989e+02 4.947999999999999687e+01 4.330499999999999794e+00
2.202100000000000080e+02 4.903799999999999670e+01 4.286100000000000243e+00
2.196999999999999886e+02 4.860000000000000142e+01 4.242300000000000182e+00
2.191899999999999977e+02 4.816400000000000148e+01 4.199099999999999611e+00
2.186899999999999977e+02 4.773299999999999699e+01 4.156399999999999650e+00
2.181899999999999977e+02 4.730400000000000205e+01 4.114200000000000301e+00
2.176899999999999977e+02 4.687899999999999778e+01 4.072600000000000442e+00
2.171899999999999977e+02 4.645700000000000074e+01 4.031600000000000072e+00
2.166899999999999977e+02 4.603799999999999670e+01 3.991000000000000103e+00
2.161999999999999886e+02 4.562299999999999756e+01 3.951000000000000068e+00
2.157100000000000080e+02 4.521099999999999852e+01 3.911399999999999988e+00
2.152199999999999989e+02 4.480299999999999727e+01 3.872399999999999842e+00
2.147299999999999898e+02 4.439800000000000324e+01 3.833800000000000097e+00
2.142500000000000000e+02 4.399600000000000222e+01 3.795700000000000074e+00
2.137599999999999909e+02 4.359700000000000131e+01 3.758100000000000218e+00
2.132800000000000011e+02 4.320199999999999818e+01 3.720899999999999874e+00
2.128000000000000114e+02 4.281000000000000227e+01 3.684200000000000141e+00
2.123300000000000125e+02 4.242199999999999704e+01 3.648000000000000131e+00
2.118499999999999943e+02 4.203600000000000136e+01 3.612099999999999866e+00
2.113799999999999955e+02 4.165400000000000347e+01 3.576700000000000212e+00
2.109099999999999966e+02 4.127499999999999858e+01 3.541700000000000070e+00
2.104399999999999977e+02 4.089900000000000091e+01 3.507099999999999884e+00
2.099799999999999898e+02 4.052600000000000335e+01 3.472999999999999865e+00
2.095099999999999909e+02 4.015699999999999648e+01 3.439200000000000035e+00
2.090500000000000114e+02 3.979099999999999682e+01 3.405800000000000161e+00
2.085900000000000034e+02 3.942799999999999727e+01 3.372799999999999798e+00
2.081299999999999955e+02 3.906799999999999784e+01 3.340199999999999836e+00
2.076800000000000068e+02 3.871099999999999852e+01 3.307999999999999829e+00
2.072199999999999989e+02 3.835699999999999932e+01 3.276100000000000012e+00
2.067700000000000102e+02 3.800600000000000023e+01 3.244600000000000151e+00
2.063199999999999932e+02 3.765800000000000125e+01 3.213400000000000034e+00
2.058799999999999955e+02 3.731400000000000006e+01 3.182599999999999874e+00
2.054300000000000068e+02 3.697200000000000131e+01 3.152099999999999902e+00
2.049900000000000091e+02 3.663300000000000267e+01 3.121999999999999886e+00
2.045399999999999920e+02 3.629699999999999704e+01 3.092200000000000060e+00
2.040999999999999943e+02 3.596399999999999864e+01 3.062800000000000189e+00
2.036699999999999875e+02 3.563499999999999801e+01 3.033599999999999852e+00
2.032299999999999898e+02 3.530700000000000216e+01 3.004799999999999915e+00
2.028000000000000114e+02 3.498299999999999699e+01 2.976300000000000168e+00
2.023700000000000045e+02 3.466199999999999903e+01 2.948199999999999932e+00
2.019300000000000068e+02 3.434300000000000352e+01 2.920300000000000118e+00
2.015099999999999909e+02 3.402799999999999869e+01 2.892700000000000049e+00
2.010800000000000125e+02 3.371500000000000341e+01 2.865400000000000169e+00
2.006599999999999966e+02 3.340500000000000114e+01 2.838400000000000034e+00
2.002299999999999898e+02 3.309700000000000131e+01 2.811700000000000088e+00
1.998100000000000023e+02 3.279299999999999926e+01 2.785299999999999887e+00
1.993899999999999864e+02 3.249099999999999966e+01 2.759199999999999875e+00
1.989799999999999898e+02 3.219200000000000017e+01 2.733299999999999841e+00
1.985600000000000023e+02 3.189499999999999957e+01 2.707699999999999996e+00
1.981500000000000057e+02 3.160099999999999909e+01 2.682399999999999896e+00
1.977299999999999898e+02 3.130999999999999872e+01 2.657399999999999984e+00
1.973199999999999932e+02 3.102100000000000080e+01 2.632600000000000051e+00
1.969199999999999875e+02 3.073499999999999943e+01 2.608000000000000096e+00
1.965099999999999909e+02 3.045100000000000051e+01 2.583800000000000097e+00
1.960999999999999943e+02 3.017000000000000171e+01 2.559699999999999864e+00
1.956999999999999886e+02 2.989099999999999824e+01 2.536000000000000032e+00
1.953000000000000114e+02 2.961499999999999844e+01 2.512399999999999967e+00
1.949000000000000057e+02 2.934199999999999875e+01 2.489100000000000090e+00
1.945000000000000000e+02 2.907100000000000151e+01 2.466099999999999959e+00
1.941100000000000136e+02 2.880199999999999960e+01 2.443299999999999805e+00
1.937100000000000080e+02 2.853600000000000136e+01 2.420700000000000074e+00
1.933199999999999932e+02 2.827199999999999847e+01 2.398299999999999876e+00
1.929300000000000068e+02 2.801000000000000156e+01 2.376199999999999868e+00
1.925399999999999920e+02 2.775100000000000122e+01 2.354299999999999837e+00
1.921500000000000057e+02 2.749399999999999977e+01 2.332599999999999785e+00
1.917599999999999909e+02 2.723900000000000077e+01 2.311100000000000154e+00
1.913799999999999955e+02 2.698699999999999832e+01 2.289899999999999824e+00
1.909900000000000091e+02 2.673699999999999832e+01 2.268800000000000150e+00
1.906100000000000136e+02 2.648900000000000077e+01 2.248000000000000220e+00
1.902299999999999898e+02 2.624399999999999977e+01 2.227399999999999824e+00
1.898499999999999943e+02 2.600000000000000000e+01 2.206999999999999851e+00
1.894699999999999989e+02 2.575900000000000034e+01 2.186799999999999855e+00
1.890999999999999943e+02 2.551999999999999957e+01 2.166700000000000070e+00
1.887299999999999898e+02 2.528300000000000125e+01 2.146900000000000031e+00
1.883499999999999943e+02 2.504899999999999949e+01 2.127299999999999969e+00
1.879799999999999898e+02 2.481599999999999895e+01 2.107899999999999885e+00
1.876100000000000136e+02 2.458599999999999852e+01 2.088600000000000012e+00
1.872400000000000091e+02 2.435699999999999932e+01 2.069599999999999884e+00
1.868799999999999955e+02 2.413100000000000023e+01 2.050699999999999967e+00
1.865099999999999909e+02 2.390700000000000003e+01 2.032000000000000028e+00
1.861500000000000057e+02 2.368400000000000105e+01 2.013500000000000068e+00
1.857899999999999920e+02 2.346399999999999864e+01 1.995200000000000085e+00
1.854300000000000068e+02 2.324599999999999866e+01 1.977100000000000080e+00
1.850699999999999932e+02 2.302899999999999991e+01 1.959100000000000064e+00
1.847100000000000080e+02 2.281500000000000128e+01 1.941300000000000026e+00
1.843499999999999943e+02 2.260300000000000153e+01 1.923699999999999966e+00
1.840000000000000000e+02 2.239199999999999946e+01 1.906199999999999894e+00
1.836399999999999864e+02 2.218400000000000105e+01 1.888900000000000023e+00
1.832899999999999920e+02 2.197700000000000031e+01 1.871799999999999908e+00
1.829399999999999977e+02 2.177199999999999847e+01 1.854800000000000004e+00
1.825900000000000034e+02 2.156899999999999906e+01 1.838000000000000078e+00
1.822400000000000091e+02 2.136799999999999855e+01 1.821399999999999908e+00
1.819000000000000057e+02 2.116900000000000048e+01 1.804899999999999949e+00
1.815500000000000114e+02 2.097100000000000009e+01 1.788599999999999968e+00
1.812100000000000080e+02 2.077599999999999980e+01 1.772399999999999975e+00
1.808600000000000136e+02 2.058200000000000074e+01 1.756399999999999961e+00
1.805200000000000102e+02 2.038899999999999935e+01 1.740599999999999925e+00
1.801800000000000068e+02 2.019900000000000162e+01 1.724900000000000100e+00
1.798400000000000034e+02 2.001000000000000156e+01 1.709300000000000042e+00
1.795099999999999909e+02 1.982300000000000040e+01 1.693899999999999961e+00
1.791699999999999875e+02 1.963800000000000168e+01 1.678600000000000092e+00
1.788300000000000125e+02 1.945400000000000063e+01 1.663499999999999979e+00
1.785000000000000000e+02 1.927199999999999847e+01 1.648500000000000076e+00
1.781699999999999875e+02 1.909199999999999875e+01 1.633699999999999930e+00
1.778400000000000034e+02 1.891300000000000026e+01 1.618999999999999995e+00
1.775099999999999909e+02 1.873600000000000065e+01 1.604400000000000048e+00
1.771800000000000068e+02 1.856099999999999994e+01 1.590000000000000080e+00
1.768499999999999943e+02 1.838700000000000045e+01 1.575700000000000101e+00
1.765200000000000102e+02 1.821499999999999986e+01 1.561500000000000110e+00
1.761999999999999886e+02 1.804400000000000048e+01 1.547500000000000098e+00
1.758799999999999955e+02 1.787500000000000000e+01 1.533600000000000074e+00
1.755500000000000114e+02 1.770700000000000074e+01 1.519800000000000040e+00
1.752299999999999898e+02 1.754100000000000037e+01 1.506199999999999983e+00
1.749099999999999966e+02 1.737699999999999889e+01 1.492599999999999927e+00
1.745900000000000034e+02 1.721399999999999864e+01 1.479300000000000059e+00
1.742700000000000102e+02 1.705199999999999960e+01 1.465999999999999970e+00
1.739600000000000080e+02 1.689199999999999946e+01 1.452800000000000091e+00
1.736399999999999864e+02 1.673300000000000054e+01 1.439799999999999969e+00
1.733300000000000125e+02 1.657600000000000051e+01 1.426900000000000057e+00
1.730200000000000102e+02 1.642000000000000171e+01 1.414099999999999913e+00
1.726999999999999886e+02 1.626599999999999824e+01 1.401499999999999968e+00
1.723899999999999864e+02 1.611299999999999955e+01 1.388900000000000023e+00
1.720800000000000125e+02 1.596199999999999974e+01 1.376500000000000057e+00
1.717700000000000102e+02 1.581099999999999994e+01 1.364200000000000079e+00
1.714699999999999989e+02 1.566300000000000026e+01 1.352000000000000091e+00
1.711599999999999966e+02 1.551500000000000057e+01 1.339900000000000091e+00
1.708499999999999943e+02 1.536899999999999977e+01 1.327900000000000080e+00
1.705500000000000114e+02 1.522400000000000020e+01 1.316000000000000059e+00
1.702500000000000000e+02 1.508099999999999952e+01 1.304300000000000015e+00
1.699399999999999977e+02 1.493900000000000006e+01 1.292599999999999971e+00
1.696399999999999864e+02 1.479800000000000004e+01 1.280999999999999917e+00
1.693400000000000034e+02 1.465799999999999947e+01 1.269600000000000062e+00
1.690500000000000114e+02 1.451999999999999957e+01 1.258299999999999974e+00
1.687500000000000000e+02 1.438299999999999912e+01 1.247000000000000108e+00
1.684499999999999886e+02 1.424699999999999989e+01 1.235899999999999999e+00
1.681500000000000057e+02 1.411299999999999955e+01 1.224900000000000100e+00
1.678600000000000136e+02 1.398000000000000043e+01 1.213899999999999979e+00
1.675699999999999932e+02 1.384800000000000075e+01 1.203100000000000058e+00
1.672700000000000102e+02 1.371700000000000053e+01 1.192399999999999904e+00
1.669799999999999898e+02 1.358699999999999974e+01 1.181699999999999973e+00
1.666899999999999977e+02 1.345899999999999963e+01 1.171200000000000019e+00
1.664000000000000057e+02 1.333099999999999952e+01 1.160700000000000065e+00
1.661100000000000136e+02 1.320500000000000007e+01 1.150400000000000089e+00
1.658300000000000125e+02 1.308000000000000007e+01 1.140099999999999891e+00
1.655399999999999920e+02 1.295700000000000074e+01 1.129999999999999893e+00
1.652500000000000000e+02 1.283399999999999963e+01 1.119899999999999896e+00
1.649699999999999989e+02 1.271199999999999974e+01 1.109900000000000109e+00
1.646899999999999977e+02 1.259200000000000053e+01 1.100000000000000089e+00
1.644000000000000057e+02 1.247300000000000075e+01 1.090200000000000058e+00
1.641200000000000045e+02 1.235500000000000043e+01 1.080500000000000016e+00
1.638400000000000034e+02 1.223700000000000010e+01 1.070899999999999963e+00
1.635600000000000023e+02 1.212100000000000044e+01 1.061399999999999899e+00
1.632800000000000011e+02 1.200600000000000023e+01 1.051900000000000057e+00
1.630099999999999909e+02 1.189199999999999946e+01 1.042499999999999982e+00
1.627299999999999898e+02 1.177999999999999936e+01 1.033300000000000107e+00
1.624499999999999886e+02 1.166799999999999926e+01 1.024100000000000010e+00
1.621800000000000068e+02 1.155700000000000038e+01 1.014999999999999902e+00
1.619000000000000057e+02 1.144699999999999918e+01 1.005900000000000016e+00
1.616299999999999955e+02 1.133799999999999919e+01 9.969999999999999973e-01
1.613600000000000136e+02 1.123099999999999987e+01 9.880999999999999783e-01
1.610900000000000034e+02 1.112400000000000055e+01 9.792999999999999483e-01
1.608199999999999932e+02 1.101800000000000068e+01 9.706000000000000183e-01
1.605500000000000114e+02 1.091300000000000026e+01 9.619999999999999662e-01
1.602800000000000011e+02 1.081000000000000050e+01 9.534000000000000252e-01
1.600099999999999909e+02 1.070700000000000074e+01 9.448999999999999622e-01
1.597400000000000091e+02 1.060500000000000043e+01 9.364999999999999991e-01
1.594799999999999898e+02 1.050399999999999956e+01 9.282000000000000250e-01
1.592100000000000080e+02 1.040399999999999991e+01 9.199000000000000510e-01
1.589499999999999886e+02 1.030499999999999972e+01 9.118000000000000549e-01
1.586899999999999977e+02 1.020599999999999952e+01 9.036999999999999478e-01
1.584199999999999875e+02 1.010899999999999999e+01 8.955999999999999517e-01
1.581599999999999966e+02 1.001299999999999990e+01 8.877000000000000446e-01
1.579000000000000057e+02 9.917199999999999349e+00 8.798000000000000265e-01
1.576399999999999864e+02 9.822499999999999787e+00 8.719999999999999973e-01
1.573799999999999955e+02 9.728799999999999670e+00 8.641999999999999682e-01
1.571200000000000045e+02 9.635899999999999466e+00 8.565000000000000391e-01
1.568700000000000045e+02 9.543900000000000716e+00 8.488999999999999879e-01
1.566100000000000136e+02 9.452799999999999869e+00 8.414000000000000368e-01
1.563600000000000136e+02 9.362500000000000711e+00 8.338999999999999746e-01
1.560999999999999943e+02 9.272999999999999687e+00 8.265000000000000124e-01
1.558499999999999943e+02 9.184300000000000352e+00 8.191000000000000503e-01
1.555900000000000034e+02 9.096500000000000696e+00 8.118999999999999551e-01
1.553400000000000034e+02 9.009499999999999176e+00 8.046999999999999709e-01
1.550900000000000034e+02 8.923299999999999343e+00 7.974999999999999867e-01
1.548400000000000034e+02 8.837899999999999423e+00 7.903999999999999915e-01
1.545900000000000034e+02 8.753399999999999181e+00 7.833999999999999853e-01
1.543400000000000034e+02 8.669499999999999318e+00 7.763999999999999790e-01
1.540900000000000034e+02 8.586499999999999133e+00 7.694999999999999618e-01
1.538400000000000034e+02 8.504300000000000637e+00 7.627000000000000446e-01
1.535999999999999943e+02 8.422800000000000509e+00 7.559000000000000163e-01
1.533499999999999943e+02 8.342000000000000526e+00 7.491999999999999771e-01
1.531100000000000136e+02 8.262100000000000222e+00 7.426000000000000378e-01
1.528600000000000136e+02 8.182800000000000296e+00 7.359999999999999876e-01
1.526200000000000045e+02 8.104300000000000281e+00 7.294000000000000483e-01
1.523799999999999955e+02 8.026600000000000179e+00 7.229999999999999760e-01
1.521399999999999864e+02 7.949600000000000222e+00 7.165000000000000258e-01
1.518899999999999864e+02 7.873199999999999754e+00 7.102000000000000535e-01
1.516500000000000057e+02 7.797600000000000087e+00 7.038999999999999702e-01
1.514099999999999966e+02 7.722699999999999676e+00 6.975999999999999979e-01
1.511699999999999875e+02 7.648600000000000065e+00 6.914000000000000146e-01
1.509399999999999977e+02 7.575099999999999945e+00 6.853000000000000203e-01
1.506999999999999886e+02 7.502200000000000202e+00 6.792000000000000259e-01
1.504600000000000080e+02 7.430100000000000371e+00 6.732000000000000206e-01
1.502299999999999898e+02 7.358699999999999797e+00 6.672000000000000153e-01
1.499900000000000091e+02 7.287899999999999601e+00 6.612999999999999989e-01
1.497599999999999909e+02 7.217699999999999783e+00 6.553999999999999826e-01
1.495200000000000102e+02 7.148299999999999876e+00 6.495999999999999552e-01
1.492899999999999920e+02 7.079500000000000348e+00 6.438000000000000389e-01
1.490600000000000023e+02 7.011300000000000310e+00 6.381000000000000005e-01
1.488300000000000125e+02 6.943800000000000416e+00 6.323999999999999622e-01
1.485999999999999943e+02 6.876900000000000013e+00 6.268000000000000238e-01
1.483700000000000045e+02 6.810599999999999987e+00 6.211999999999999744e-01
1.481399999999999864e+02 6.744900000000000340e+00 6.157000000000000250e-01
1.479099999999999966e+02 6.679899999999999949e+00 6.102999999999999536e-01
1.476800000000000068e+02 6.615499999999999936e+00 6.048000000000000043e-01
1.474499999999999886e+02 6.551700000000000301e+00 5.995000000000000329e-01
1.472299999999999898e+02 6.488500000000000156e+00 5.940999999999999615e-01
1.470000000000000000e+02 6.425900000000000389e+00 5.888999999999999790e-01
1.467800000000000011e+02 6.363800000000000345e+00 5.836000000000000076e-01
1.465500000000000114e+02 6.302399999999999558e+00 5.785000000000000142e-01
1.463300000000000125e+02 6.241500000000000270e+00 5.733000000000000318e-01
1.460999999999999943e+02 6.181199999999999584e+00 5.682000000000000384e-01
1.458799999999999955e+02 6.121500000000000163e+00 5.632000000000000339e-01
1.456599999999999966e+02 6.062299999999999578e+00 5.582000000000000295e-01
1.454399999999999977e+02 6.003700000000000259e+00 5.532000000000000250e-01
1.452199999999999989e+02 5.945700000000000429e+00 5.483000000000000096e-01
1.450000000000000000e+02 5.888200000000000323e+00 5.433999999999999941e-01
1.447800000000000011e+02 5.831199999999999939e+00 5.385999999999999677e-01
1.445600000000000023e+02 5.774799999999999933e+00 5.338000000000000522e-01
1.443400000000000034e+02 5.718899999999999650e+00 5.291000000000000147e-01
1.441299999999999955e+02 5.663499999999999979e+00 5.243999999999999773e-01
1.439099999999999966e+02 5.608699999999999797e+00 5.197000000000000508e-01
1.436899999999999977e+02 5.554299999999999571e+00 5.151000000000000023e-01
1.434799999999999898e+02 5.500499999999999723e+00 5.104999999999999538e-01
1.432599999999999909e+02 5.447199999999999598e+00 5.060000000000000053e-01
1.430500000000000114e+02 5.394400000000000084e+00 5.014999999999999458e-01
1.428400000000000034e+02 5.342100000000000293e+00 4.969999999999999973e-01
1.426200000000000045e+02 5.290300000000000225e+00 4.925999999999999823e-01
1.424099999999999966e+02 5.238999999999999879e+00 4.882000000000000228e-01
1.421999999999999886e+02 5.188200000000000145e+00 4.838999999999999968e-01
1.419900000000000091e+02 5.137900000000000134e+00 4.796000000000000263e-01
1.417800000000000011e+02 5.088000000000000078e+00 4.753000000000000003e-01
1.415699999999999932e+02 5.038599999999999746e+00 4.711000000000000187e-01
1.413600000000000136e+02 4.989700000000000024e+00 4.668999999999999817e-01
1.411500000000000057e+02 4.941200000000000259e+00 4.627999999999999892e-01
1.409499999999999886e+02 4.893200000000000216e+00 4.586999999999999966e-01
1.407400000000000091e+02 4.845699999999999896e+00 4.546000000000000041e-01
1.405300000000000011e+02 4.798600000000000421e+00 4.505000000000000115e-01
1.403300000000000125e+02 4.751900000000000013e+00 4.465000000000000080e-01
1.401200000000000045e+02 4.705700000000000216e+00 4.425999999999999934e-01
1.399199999999999875e+02 4.660000000000000142e+00 4.385999999999999899e-01
1.397100000000000080e+02 4.614600000000000257e+00 4.346999999999999753e-01
1.395099999999999909e+02 4.569700000000000095e+00 4.309000000000000052e-01
1.393100000000000023e+02 4.525299999999999656e+00 4.269999999999999907e-01
1.391100000000000136e+02 4.481200000000000294e+00 4.232000000000000206e-01
1.389000000000000057e+02 4.437599999999999767e+00 4.194999999999999840e-01
1.386999999999999886e+02 4.394400000000000084e+00 4.157000000000000139e-01
1.385000000000000000e+02 4.351600000000000357e+00 4.119999999999999774e-01
1.383000000000000114e+02 4.309199999999999697e+00 4.083999999999999853e-01
1.380999999999999943e+02 4.267199999999999882e+00 4.047999999999999932e-01
1.379000000000000057e+02 4.225600000000000023e+00 4.012000000000000011e-01
1.377100000000000080e+02 4.184400000000000119e+00 3.976000000000000090e-01
1.375099999999999909e+02 4.143600000000000172e+00 3.940000000000000169e-01
1.373100000000000023e+02 4.103200000000000180e+00 3.905000000000000138e-01
1.371200000000000045e+02 4.063200000000000145e+00 3.870999999999999996e-01
1.369199999999999875e+02 4.023500000000000298e+00 3.835999999999999965e-01
1.367199999999999989e+02 3.984300000000000175e+00 3.801999999999999824e-01
1.365300000000000011e+02 3.945399999999999796e+00 3.768000000000000238e-01
1.363400000000000034e+02 3.906899999999999817e+00 3.734999999999999987e-01
1.361399999999999864e+02 3.868700000000000028e+00 3.700999999999999845e-01
1.359499999999999886e+02 3.830900000000000194e+00 3.668000000000000149e-01
1.357599999999999909e+02 3.793499999999999872e+00 3.635999999999999788e-01
1.355699999999999932e+02 3.756499999999999950e+00 3.603000000000000091e-01
1.353700000000000045e+02 3.719700000000000006e+00 3.570999999999999730e-01
1.351800000000000068e+02 3.683399999999999785e+00 3.539999999999999813e-01
1.349900000000000091e+02 3.647400000000000198e+00 3.508000000000000007e-01
1.348000000000000114e+02 3.611699999999999910e+00 3.477000000000000091e-01
1.346100000000000136e+02 3.576400000000000023e+00 3.446000000000000174e-01
1.344300000000000068e+02 3.541399999999999881e+00 3.415000000000000258e-01
1.342400000000000091e+02 3.506800000000000139e+00 3.385000000000000231e-01
1.340500000000000114e+02 3.472399999999999931e+00 3.355000000000000204e-01
1.338600000000000136e+02 3.438499999999999890e+00 3.325000000000000178e-01
1.336800000000000068e+02 3.404799999999999827e+00 3.295000000000000151e-01
1.334900000000000091e+02 3.371500000000000163e+00 3.266000000000000014e-01
1.333000000000000114e+02 3.338400000000000034e+00 3.236999999999999877e-01
1.331200000000000045e+02 3.305699999999999861e+00 3.207999999999999741e-01
1.329399999999999977e+02 3.273400000000000087e+00 3.179000000000000159e-01
1.327500000000000000e+02 3.241299999999999848e+00 3.150999999999999912e-01
1.325699999999999932e+02 3.209499999999999797e+00 3.123000000000000220e-01
1.323799999999999955e+02 3.177999999999999936e+00 3.094999999999999973e-01
1.321999999999999886e+02 3.146900000000000031e+00 3.066999999999999726e-01
1.320200000000000102e+02 3.116000000000000103e+00 3.039999999999999925e-01
1.318400000000000034e+02 3.085500000000000131e+00 3.013000000000000123e-01
1.316599999999999966e+02 3.055200000000000138e+00 2.985999999999999766e-01
1.314799999999999898e+02 3.025199999999999889e+00 2.958999999999999964e-01
1.313000000000000114e+02 2.995499999999999829e+00 2.933000000000000052e-01
1.311200000000000045e+02 2.966099999999999959e+00 2.907000000000000139e-01
1.309399999999999977e+02 2.936999999999999833e+00 2.881000000000000227e-01
1.307599999999999909e+02 2.908199999999999896e+00 2.854999999999999760e-01
1.305800000000000125e+02 2.879599999999999937e+00 2.829999999999999738e-01
1.304099999999999966e+02 2.851300000000000168e+00 2.803999999999999826e-01
1.302299999999999898e+02 2.823300000000000143e+00 2.778999999999999804e-01
1.300500000000000114e+02 2.795599999999999863e+00 2.755000000000000226e-01
1.298799999999999955e+02 2.768100000000000005e+00 2.730000000000000204e-01
1.296999999999999886e+02 2.740899999999999892e+00 2.706000000000000072e-01
1.295300000000000011e+02 2.713900000000000201e+00 2.681000000000000050e-01
1.293499999999999943e+02 2.687199999999999811e+00 2.657999999999999807e-01
1.291800000000000068e+02 2.660800000000000054e+00 2.634000000000000230e-01
1.290000000000000000e+02 2.634599999999999831e+00 2.610000000000000098e-01
1.288300000000000125e+02 2.608699999999999797e+00 2.586999999999999855e-01
1.286599999999999966e+02 2.583099999999999952e+00 2.564000000000000168e-01
1.284900000000000091e+02 2.557599999999999874e+00 2.540999999999999925e-01
1.283199999999999932e+02 2.532500000000000195e+00 2.518000000000000238e-01
1.281399999999999864e+02 2.507499999999999840e+00 2.495999999999999885e-01
1.279699999999999989e+02 2.482800000000000118e+00 2.472999999999999921e-01
1.277999999999999972e+02 2.458400000000000141e+00 2.451000000000000123e-01
1.276299999999999955e+02 2.434200000000000141e+00 2.429000000000000048e-01
1.274599999999999937e+02 2.410200000000000120e+00 2.407999999999999863e-01
1.272999999999999972e+02 2.386400000000000077e+00 2.386000000000000065e-01
1.271299999999999955e+02 2.362899999999999778e+00 2.364999999999999880e-01
1.269599999999999937e+02 2.339599999999999902e+00 2.343999999999999972e-01
1.267900000000000063e+02 2.316600000000000215e+00 2.323000000000000065e-01
1.266200000000000045e+02 2.293699999999999850e+00 2.301999999999999880e-01
1.264599999999999937e+02 2.271100000000000119e+00 2.280999999999999972e-01
1.262900000000000063e+02 2.248699999999999921e+00 2.260999999999999954e-01
1.261299999999999955e+02 2.226500000000000146e+00 2.240999999999999936e-01
1.259599999999999937e+02 2.204499999999999904e+00 2.220999999999999919e-01
1.257999999999999972e+02 2.182799999999999851e+00 2.200999999999999901e-01
1.256299999999999955e+02 2.161200000000000010e+00 2.180999999999999883e-01
1.254699999999999989e+02 2.139899999999999913e+00 2.162000000000000033e-01
1.252999999999999972e+02 2.118799999999999795e+00 2.142000000000000015e-01
1.251400000000000006e+02 2.097900000000000098e+00 2.122999999999999887e-01
1.249800000000000040e+02 2.077100000000000168e+00 2.104000000000000037e-01
1.248199999999999932e+02 2.056599999999999984e+00 2.084999999999999909e-01
1.246500000000000057e+02 2.036300000000000221e+00 2.066999999999999948e-01
1.244899999999999949e+02 2.016199999999999992e+00 2.048000000000000098e-01
1.243299999999999983e+02 1.996299999999999963e+00 2.030000000000000138e-01
1.241700000000000017e+02 1.976499999999999924e+00 2.011999999999999900e-01
1.240100000000000051e+02 1.957000000000000073e+00 1.993999999999999939e-01
1.238499999999999943e+02 1.937599999999999989e+00 1.975999999999999979e-01
1.236899999999999977e+02 1.918500000000000094e+00 1.958000000000000018e-01
1.235300000000000011e+02 1.899499999999999966e+00 1.940999999999999948e-01
1.233799999999999955e+02 1.880700000000000038e+00 1.922999999999999987e-01
1.232199999999999989e+02 1.862100000000000088e+00 1.905999999999999917e-01
1.230600000000000023e+02 1.843699999999999894e+00 1.889000000000000123e-01
1.229000000000000057e+02 1.825399999999999912e+00 1.872000000000000053e-01
1.227500000000000000e+02 1.807399999999999896e+00 1.854999999999999982e-01
1.225900000000000034e+02 1.789500000000000091e+00 1.837999999999999912e-01
1.224300000000000068e+02 1.771800000000000042e+00 1.822000000000000008e-01
1.222800000000000011e+02 1.754199999999999982e+00 1.806000000000000105e-01
1.221200000000000045e+02 1.736900000000000110e+00 1.789000000000000035e-01
1.219699999999999989e+02 1.719700000000000006e+00 1.773000000000000131e-01
1.218100000000000023e+02 1.702599999999999891e+00 1.756999999999999951e-01
1.216599999999999966e+02 1.685699999999999976e+00 1.741999999999999937e-01
1.215100000000000051e+02 1.669000000000000039e+00 1.726000000000000034e-01
1.213499999999999943e+02 1.652500000000000080e+00 1.711000000000000021e-01
1.212000000000000028e+02 1.636100000000000110e+00 1.695000000000000118e-01
1.210499999999999972e+02 1.619899999999999896e+00 1.680000000000000104e-01
1.209000000000000057e+02 1.603799999999999892e+00 1.665000000000000091e-01
1.207500000000000000e+02 1.587900000000000089e+00 1.650000000000000078e-01
1.205999999999999943e+02 1.572200000000000042e+00 1.635000000000000064e-01
1.204399999999999977e+02 1.556599999999999984e+00 1.620999999999999941e-01
1.202900000000000063e+02 1.541099999999999914e+00 1.605999999999999928e-01
1.201400000000000006e+02 1.525900000000000034e+00 1.592000000000000082e-01
1.199899999999999949e+02 1.510699999999999932e+00 1.577000000000000068e-01
1.198499999999999943e+02 1.495700000000000029e+00 1.562999999999999945e-01
